site,year,block,plot,pd,pd_fac,plant_win,row_spacing_in,row_spacing_cm,effective_quad_size_m2,effective_quad_to_m2_multiplier,rye_kg_adj_to_row_spacing,weed_kg,live_seeds_lb,seedlings_expected_ft,seedlings_exp_per_quad,row_m,seedling_percent_error,rate_lbs,seedling_n,seedling_m2,canopy_cover,rye_g,weed_g,GDD_greenup,GDD_anthesis,soil_n,soil_pH,soil_p,soil_OM,rate.adj.equal.years,RRI_weeds,RCI_weeds_grace
DE,2023,3,319,10/31/2022,2,36,7,17.78,0.2667,3.74953131,1897.26284,280,15073.9,5.04654978,24.8268336,22.76856,4.72539688,25,26,104,14.75,50.6,7,1159.67,1829.2,1.55,6.7,221,1.24,30,0.51048951,-0.6759259
NY,2023,3,309,9/30/2022,1,12,7.5,19.05,0.28575,3.49956256,6309.71129,416,15073.9,5.40701762,26.6072605,21.245,-2.2823114,25,26,104,67.94,180.3,10.4,1029.62546,1314.57348,27,6.6,na,3.92,30,0.74064838,-0.8510029
VT,2023,2,215,9/24/2022,2,7,6,15.24,0.2286,4.37445319,14343.832,0,15073.9,4.3256141,21.2924232,26.548,22.1091644,25,26,104,68.49,327.9,0,743.41,1510.18,14.9,6.96,43,3.74,30,1,-1
MA,2023,3,323,9/21/2022,1,37,7.5,19.05,0.28575,3.49956256,7954.50569,144,15073.9,5.40701762,26.6072605,21.245,1.47606127,25,27,108,69.8,227.3,3.6,1150.7,1935.59,3.55,6.83,526,2.39,30,0.68281938,-0.8115183
VT,2023,4,416,9/24/2022,2,28,6,15.24,0.2286,4.37445319,19665.3543,36,15073.9,4.3256141,21.2924232,26.548,40.8951897,25,30,120,73.95,449.55,0.9,743.41,1510.18,14.9,6.96,43,3.74,30,0.92682927,-0.9620253
VT,2023,1,112,9/19/2022,1.5,0,6,15.24,0.2286,4.37445319,15867.4541,16,15073.9,4.3256141,21.2924232,26.548,50.2882024,25,32,128,69.49,362.73,0.4,825.81,1592.58,5.85,6.71,38,3.34,30,0.98076923,-0.9902913
MA,2023,3,302,10/28/2022,3,37,7.5,19.05,0.28575,3.49956256,1886.26422,0,15073.9,5.40701762,26.6072605,21.245,24.0262971,25,33,132,11.17,53.9,0,603.18,1388.07,2.75,6.86,561,2.25,30,1,-1
NY,2023,1,502,10/25/2022,3,25,7.5,19.05,0.28575,3.49956256,2327.2091,0,15073.9,5.40701762,26.6072605,21.245,24.0262971,25,33,132,29.98,66.5,0,777.219663,1062.16767,13.4,6.61,119,3.39,30,1,-1
DE,2023,1,103,10/12/2022,1,0,7,17.78,0.2667,3.74953131,3787.02662,440,15073.9,5.04654978,24.8268336,22.76856,36.9485959,25,34,136,45.87,101,11,1455.98,2125.5,1.5,6.57,207,1.32,30,0.41176471,-0.5833333
NY,2023,3,507,10/25/2022,3,25,7.5,19.05,0.28575,3.49956256,3538.05774,44,15073.9,5.40701762,26.6072605,21.245,27.7846698,25,34,136,34.49,101.1,1.1,777.219663,1062.16767,13.4,6.61,119,3.39,30,0.77319588,-0.872093
UMD,2023,3,304,11/14/2022,3,21,7.5,19.05,0.28575,3.49956256,6001.74978,64,15073.9,5.40701762,26.6072605,21.245,27.7846698,25,34,136,21.06,171.5,1.6,723.17,1467.14,9.25,6.3,44,1.98,30,0.89189189,-0.9428571
VT,2023,2,205,9/12/2022,1,7,6,15.24,0.2286,4.37445319,12643.9195,0,15073.9,4.3256141,21.2924232,26.548,59.681215,25,34,136,84.58,289.04,0,978.71,1745.48,38.4,6.71,54,4.04,30,1,-1
VT,2023,2,224,10/3/2022,2.5,12,6,15.24,0.2286,4.37445319,6033.68329,0,15073.9,4.3256141,21.2924232,26.548,73.770734,25,37,148,30.8,137.93,0,617.116409,1383.89279,26.95,6.49,54,3.38,30,1,-1
MA,2023,3,314,10/6/2022,2,37,7.5,19.05,0.28575,3.49956256,3184.60193,108,15073.9,5.40701762,26.6072605,21.245,42.8181603,25,38,152,33.26,91,2.7,913.89,1698.78,3.05,7.01,547,2.24,30,0.66871166,-0.8014706
VT,2023,4,427,10/10/2022,3,28,6,15.24,0.2286,4.37445319,12712.5984,0,15073.9,4.3256141,21.2924232,26.548,78.4672403,25,38,152,33.86,290.61,0,542.92,1309.7,42.7,6.13,66,3.75,30,1,-1
VT,2023,2,212,9/19/2022,1.5,7,6,15.24,0.2286,4.37445319,12924.7594,0,15073.9,4.3256141,21.2924232,26.548,125.432304,25,48,192,53.84,295.46,0,825.81,1592.58,5.85,6.71,38,3.34,30,1,-1
CT,2023,2,26,9/29/2022,1,14,7.5,19.05,0.28575,3.49956256,6166.22922,420,15073.9,5.40701762,26.6072605,21.245,84.1602593,25,49,196,38.35,176.2,10.5,925.08,1493.7,15.8,6.23,87,3.86,30,0.42779292,-0.5992366
PA,2023,1,118,11/9/2022,3,0,7.5,19.05,0.28575,3.49956256,3989.50131,4.8,15073.9,5.40701762,26.6072605,21.245,na,25,na,na,5.82,114,0.12,460.964738,1085.70877,29.7,5.88,41,2.52,30,0.98211624,-0.9909774
PA,2023,2,212,11/9/2022,3,14,7.5,19.05,0.28575,3.49956256,1399.82502,40,15073.9,5.40701762,26.6072605,21.245,na,25,na,na,1.25,40,1,460.964738,1085.70877,29.7,5.88,41,2.52,30,0.47368421,-0.6428571
PA,2023,3,301,11/9/2022,3,30,7.5,19.05,0.28575,3.49956256,2827.64654,24,15073.9,5.40701762,26.6072605,21.245,na,25,na,na,1.88,80.8,0.6,460.964738,1085.70877,29.7,5.88,41,2.52,30,0.75510204,-0.8604651
NY,2022,2,2.4,11/4/2022,3,0,7.5,19.05,0.28575,3.49956256,1676.29046,664,13014.47,5.60195851,27.5665404,21.245,-96.372414,30,1,4,11.13,47.9,16.6,565.599758,1085.38624,31.193,5.26,48,4.62,30,-0.1292517,0.296875
NY,2022,1,3.1,11/4/2022,3,21,7.5,19.05,0.28575,3.49956256,3125.10936,368,13014.47,5.60195851,27.5665404,21.245,-92.744828,30,2,8,22.89,89.3,9.2,565.599758,1085.38624,31.193,5.26,48,4.62,30,0.35438597,-0.5233161
VT,2022,4,425,10/20/2022,3,30,6,15.24,0.2286,4.37445319,1891.51356,328.4,13014.47,4.4815668,22.0600855,26.548,-90.933852,30,2,8,0.29,43.24,8.21,297.97,855.93,11.8755,6.05,51,3.27,30,-0.6257426,3.34391534
BARC,2022,2,208,10-Nov,3,17,7.5,19.05,0.28575,3.49956256,2932.63342,524,13014.47,5.60195851,27.5665404,21.245,-89.117242,30,3,12,26.48,83.8,13.1,594.16,1405.35,10.971,6.91,76,1.52,30,0.31592689,-0.4801587
NY,2022,3,4.9,11/4/2022,3,21,7.5,19.05,0.28575,3.49956256,1609.79878,468,13014.47,5.60195851,27.5665404,21.245,-89.117242,30,3,12,14.17,46,11.7,565.599758,1085.38624,31.193,5.26,48,4.62,30,0.30769231,-0.4705882
VT,2022,3,329,10/20/2022,3,23,6,15.24,0.2286,4.37445319,2441.81977,713.2,13014.47,4.4815668,22.0600855,26.548,-81.867704,30,4,16,0.74,55.82,17.83,297.97,855.93,11.8755,6.05,51,3.27,30,-0.0500589,0.10539368
PA,2022,3,303,11/1/2022,3,32,7.5,19.05,0.28575,3.49956256,1872.26597,7.92,13014.47,5.60195851,27.5665404,21.245,-70.979311,30,8,32,2.17,53.5,0.198,497.57,1160.31,8.8115,5.44,25,2.29,30,0.9033675,-0.9492308
MA,2022,3,325,9/21/2022,1,41,7.5,19.05,0.28575,3.49956256,456.692913,0,13014.47,5.60195851,27.5665404,21.245,-67.351725,30,9,36,na,13.05,0,na,1914.79,13.058,6.62,499,2.69,30,1,-1
BARC,2022,1,114,10-Nov,3,0,7.5,19.05,0.28575,3.49956256,3646.54418,1796,13014.47,5.60195851,27.5665404,21.245,-60.096552,30,11,44,49.17,104.2,44.9,594.16,1405.35,10.971,6.91,76,1.52,30,0.19677996,-0.328849
VT,2022,2,227,10/20/2022,3,17,6,15.24,0.2286,4.37445319,2240.15748,187.2,13014.47,4.4815668,22.0600855,26.548,-50.136186,30,11,44,1.27,51.21,4.68,297.97,855.93,11.8755,6.05,51,3.27,30,0.67735264,-0.8076449
DE,2022,1,104,10/13/2022,1,0,7,17.78,0.2667,3.74953131,2347.2066,na,13014.47,5.22849461,25.7219231,22.76856,-53.34719,30,12,48,17.55,62.6,na,1369.68352,2006.69011,na,na,na,na,30,na,na
DE,2022,4,406,11/2/2022,2,35,7,17.78,0.2667,3.74953131,2302.21222,na,13014.47,5.22849461,25.7219231,22.76856,-53.34719,30,12,48,14.09,61.4,na,948.433519,1585.44011,na,na,na,na,30,na,na
VT,2022,1,113,10/7/2022,2,0,6,15.24,0.2286,4.37445319,2328.95888,66.8,13014.47,4.4815668,22.0600855,26.548,-45.603112,30,12,48,6.75,53.24,1.67,563.57,1121.53,27.3615,7.06,50,3.85,30,0.55525965,-0.7140411
DE,2022,3,319,10/13/2022,1,35,7,17.78,0.2667,3.74953131,5421.82227,na,13014.47,5.22849461,25.7219231,22.76856,-49.459456,30,13,52,54.98,144.6,na,1369.68352,2006.69011,na,na,na,na,30,na,na
VT,2022,1,126,10/20/2022,3,9,6,15.24,0.2286,4.37445319,2836.8329,176,13014.47,4.4815668,22.0600855,26.548,-41.070038,30,13,52,1.15,64.85,4.4,297.97,855.93,11.8755,6.05,51,3.27,30,-0.0810811,0.17647059
MA,2022,1,106,9/21/2022,1,0,7.5,19.05,0.28575,3.49956256,11973.7533,0,13014.47,5.60195851,27.5665404,21.245,-49.213794,30,14,56,na,342.15,0,na,1914.79,13.058,6.62,499,2.69,30,1,-1
DE,2022,2,216,10/13/2022,1,20,7,17.78,0.2667,3.74953131,2924.63442,na,13014.47,5.22849461,25.7219231,22.76856,-41.683987,30,15,60,21.87,78,na,1369.68352,2006.69011,na,na,na,na,30,na,na
MA,2022,2,225,11/1/2022,3,15,7.5,19.05,0.28575,3.49956256,2377.95276,0,13014.47,5.60195851,27.5665404,21.245,-45.586208,30,15,60,na,67.95,0,na,1149.91,6.256,6.77,489,2.18,30,1,-1
PA,2022,3,310,10/7/2022,1,32,7.5,19.05,0.28575,3.49956256,4006.99913,5.92,13014.47,5.60195851,27.5665404,21.245,-41.958622,30,16,64,14.91,114.5,0.148,869.27,1566.61,12.8875,5.74,20,2.39,30,0.98600341,-0.9929524
VT,2022,2,212,9/29/2022,1.5,9,6,15.24,0.2286,4.37445319,4075.17484,131.6,13014.47,4.4815668,22.0600855,26.548,-27.470816,30,16,64,22.13,93.1584967,3.29,675.28,1233.25,27.132,7.12,31,3.84,30,0.57847534,-0.7329545
VT,2022,3,317,10/7/2022,2,23,6,15.24,0.2286,4.37445319,3954.50569,0,13014.47,4.4815668,22.0600855,26.548,-27.470816,30,16,64,16.21,90.4,0,563.57,1121.53,27.3615,7.06,50,3.85,30,1,-1
VT,2022,4,408,9/29/2022,1.5,30,6,15.24,0.2286,4.37445319,5899.34161,166.8,13014.47,4.4815668,22.0600855,26.548,-22.937742,30,17,68,28.06,134.858949,4.17,675.28,1233.25,27.132,7.12,31,3.84,30,0.75542522,-0.8606749
BARC,2022,2,213,4-Oct,1,17,7.5,19.05,0.28575,3.49956256,3930.00875,820,13014.47,5.60195851,27.5665404,21.245,-34.703449,30,18,72,50.48,112.3,20.5,1327.16,2138.35,13.901,6.58,63,2.38,30,0.57023061,-0.7263017
NY,2022,1,6.2,9/30/2022,1,35,7.5,19.05,0.28575,3.49956256,5270.34121,na,13014.47,5.60195851,27.5665404,21.245,-34.703449,30,18,72,58.05,150.6,na,1087.83,1607.62,48.324,5.16,39,3.87,30,na,na
PA,2022,2,203,11/1/2022,3,15,7.5,19.05,0.28575,3.49956256,2281.71479,0.48,13014.47,5.60195851,27.5665404,21.245,-34.703449,30,18,72,2.6,65.2,0.012,497.57,1160.31,8.8115,5.44,25,2.29,30,0.99521149,-0.9976
DE,2022,2,213,11/17/2022,3,20,7,17.78,0.2667,3.74953131,1784.7769,na,13014.47,5.22849461,25.7219231,22.76856,-26.13305,30,19,76,18.35,47.6,na,813.646155,1450.65275,na,na,na,na,30,na,na
VT,2022,1,101,9/20/2022,1,0,6,15.24,0.2286,4.37445319,6159.66754,393.6,13014.47,4.4815668,22.0600855,26.548,-13.871594,30,19,76,38.83,140.81,9.84,893.38,1451.35,17.9205,6.94,48,3.65,30,0.69592089,-0.8206997
VT,2022,1,122,10/13/2022,2.5,0,6,15.24,0.2286,4.37445319,3648.01174,57.6,13014.47,4.4815668,22.0600855,26.548,-13.871594,30,19,76,6.37,83.3935484,1.44,427.27,985.23,12.8805,6.6,81,3.43,30,0.74054054,-0.8509317
VT,2022,2,214,10/7/2022,2,9,6,15.24,0.2286,4.37445319,5375.76553,28.4,13014.47,4.4815668,22.0600855,26.548,-13.871594,30,19,76,18.68,122.89,0.71,563.57,1121.53,27.3615,7.06,50,3.85,30,0.88792423,-0.9406355
VT,2022,3,309,9/29/2022,1.5,17,6,15.24,0.2286,4.37445319,3500.61383,70,13014.47,4.4815668,22.0600855,26.548,-13.871594,30,19,76,17.68,80.0240322,1.75,675.28,1233.25,27.132,7.12,31,3.84,30,0.67532468,-0.8062016
BARC,2022,3,315,21-Oct,2,37,7.5,19.05,0.28575,3.49956256,8640.41995,650.8,13014.47,5.60195851,27.5665404,21.245,-27.448277,30,20,80,79.72,246.9,16.27,880.43,1691.62,25.0335,6.53,56,2.38,30,0.6903017,-0.8167793
MA,2022,3,316,10/6/2022,2,41,7.5,19.05,0.28575,3.49956256,4738.4077,0,13014.47,5.60195851,27.5665404,21.245,-27.448277,30,20,80,na,135.4,0,na,1595.04,7.9085,6.8,478,1.68,30,1,-1
VT,2022,2,202,9/20/2022,1,9,6,15.24,0.2286,4.37445319,4240.15748,80.4,13014.47,4.4815668,22.0600855,26.548,-9.33852,30,20,80,23.89,96.93,2.01,893.38,1451.35,17.9205,6.94,48,3.65,30,0.84009547,-0.9130999
VT,2022,2,219,10/13/2022,2.5,17,6,15.24,0.2286,4.37445319,2881.24771,24,13014.47,4.4815668,22.0600855,26.548,-9.33852,30,20,80,5.39,65.8653226,0.6,427.27,985.23,12.8805,6.6,81,3.43,30,0.93680885,-0.9673736
BARC,2022,1,103,4-Oct,1,0,7.5,19.05,0.28575,3.49956256,9732.28347,960,13014.47,5.60195851,27.5665404,21.245,-23.820691,30,21,84,83.18,278.1,24,1327.16,2138.35,13.901,6.58,63,2.38,30,0.63442498,-0.7763281
DE,2022,4,408,11/17/2022,3,35,7,17.78,0.2667,3.74953131,899.887514,na,13014.47,5.22849461,25.7219231,22.76856,-18.357582,30,21,84,10.33,24,na,813.646155,1450.65275,na,na,na,na,30,na,na
DE,2022,4,419,10/13/2022,1,35,7,17.78,0.2667,3.74953131,5174.35321,na,13014.47,5.22849461,25.7219231,22.76856,-18.357582,30,21,84,43.27,138,na,1369.68352,2006.69011,na,na,na,na,30,na,na
MA,2022,3,305,11/1/2022,3,41,7.5,19.05,0.28575,3.49956256,2022.74716,0,13014.47,5.60195851,27.5665404,21.245,-23.820691,30,21,84,na,57.8,0,na,1149.91,6.256,6.77,489,2.18,30,1,-1
BARC,2022,3,301,10-Nov,3,37,7.5,19.05,0.28575,3.49956256,1504.8119,1796,13014.47,5.60195851,27.5665404,21.245,-20.193105,30,22,88,46.59,43,44.9,594.16,1405.35,10.971,6.91,76,1.52,30,0.53663571,-0.6984553
DE,2022,2,204,11/2/2022,2,0,7,17.78,0.2667,3.74953131,1664.7919,na,13014.47,5.22849461,25.7219231,22.76856,-14.469848,30,22,88,16.59,44.4,na,948.433519,1585.44011,na,na,na,na,30,na,na
NY,2022,2,5.5,10/21/2022,2,35,7.5,19.05,0.28575,3.49956256,2869.6413,300,13014.47,5.60195851,27.5665404,21.245,-20.193105,30,22,88,22.17,82,7.5,691.5179,1211.30438,28.6895,5.38,37,4.51,30,-0.119403,0.27118644
NY,2022,2,5.6,9/30/2022,1,35,7.5,19.05,0.28575,3.49956256,5119.86002,564,13014.47,5.60195851,27.5665404,21.245,-20.193105,30,22,88,48.72,146.3,14.1,1087.83,1607.62,48.324,5.16,39,3.87,30,0.436,-0.6072423
VT,2022,4,415,10/7/2022,2,30,6,15.24,0.2286,4.37445319,5355.2056,27.6,13014.47,4.4815668,22.0600855,26.548,-0.272372,30,22,88,15.75,122.42,0.69,563.57,1121.53,27.3615,7.06,50,3.85,30,0.19767442,-0.3300971
BARC,2022,3,312,4-Oct,1,37,7.5,19.05,0.28575,3.49956256,8755.90551,1680,13014.47,5.60195851,27.5665404,21.245,-16.565519,30,23,92,89.35,250.2,42,1327.16,2138.35,13.901,6.58,63,2.38,30,0.45841393,-0.6286472
DE,2022,1,109,11/17/2022,3,0,7,17.78,0.2667,3.74953131,2699.66254,na,13014.47,5.22849461,25.7219231,22.76856,-10.582114,30,23,92,21.93,72,na,813.646155,1450.65275,na,na,na,na,30,na,na
MA,2022,1,111,11/1/2022,3,0,7.5,19.05,0.28575,3.49956256,857.392826,0,13014.47,5.60195851,27.5665404,21.245,-16.565519,30,23,92,na,24.5,0,na,1149.91,6.256,6.77,489,2.18,30,1,-1
DE,2022,3,302,11/2/2022,2,20,7,17.78,0.2667,3.74953131,2572.17848,na,13014.47,5.22849461,25.7219231,22.76856,-6.6943794,30,24,96,24.49,68.6,na,948.433519,1585.44011,na,na,na,na,30,na,na
DE,2022,3,312,11/17/2022,3,20,7,17.78,0.2667,3.74953131,2729.65879,na,13014.47,5.22849461,25.7219231,22.76856,-6.6943794,30,24,96,25.73,72.8,na,813.646155,1450.65275,na,na,na,na,30,na,na
MA,2022,1,125,10/6/2022,2,0,7.5,19.05,0.28575,3.49956256,6278.21522,0,13014.47,5.60195851,27.5665404,21.245,-12.937932,30,24,96,na,179.4,0,na,1595.04,7.9085,6.8,478,1.68,30,1,-1
VT,2022,3,306,9/20/2022,1,17,6,15.24,0.2286,4.37445319,413.823272,252.4,13014.47,4.4815668,22.0600855,26.548,8.79377595,30,24,96,40,9.46,6.31,893.38,1451.35,17.9205,6.94,48,3.65,30,0.81116265,-0.8957369
PA,2022,3,315,10/22/2022,2,32,7.5,19.05,0.28575,3.49956256,4633.42082,47.92,13014.47,5.60195851,27.5665404,21.245,-9.3103463,30,25,100,16.05,132.4,1.198,744.21,1424.26,19.774,5.51,21,2.18,30,0.14367405,-0.25125
VT,2022,1,108,9/29/2022,1.5,0,6,15.24,0.2286,4.37445319,5826.34059,445.6,13014.47,4.4815668,22.0600855,26.548,13.32685,30,25,100,27.42,133.190146,11.14,675.28,1233.25,27.132,7.12,31,3.84,30,0.59134263,-0.7431996
MA,2022,2,212,9/21/2022,1,15,7.5,19.05,0.28575,3.49956256,4055.993,0,13014.47,5.60195851,27.5665404,21.245,-5.6827601,30,26,104,na,115.9,0,na,1914.79,13.058,6.62,499,2.69,30,1,-1
MA,2022,2,205,10/6/2022,2,15,7.5,19.05,0.28575,3.49956256,4673.66579,0,13014.47,5.60195851,27.5665404,21.245,-2.055174,30,27,108,na,133.55,0,na,1595.04,7.9085,6.8,478,1.68,30,1,-1
NY,2022,1,6.3,10/21/2022,2,35,7.5,19.05,0.28575,3.49956256,3912.51094,na,13014.47,5.60195851,27.5665404,21.245,-2.055174,30,27,108,28.63,111.8,na,691.5179,1211.30438,28.6895,5.38,37,4.51,30,na,na
PA,2022,2,217,10/22/2022,2,15,7.5,19.05,0.28575,3.49956256,4797.90026,23.92,13014.47,5.60195851,27.5665404,21.245,-2.055174,30,27,108,23.53,137.1,0.598,744.21,1424.26,19.774,5.51,21,2.18,30,0.63735597,-0.7785185
BARC,2022,2,206,21-Oct,2,17,7.5,19.05,0.28575,3.49956256,11664.042,254.8,13014.47,5.60195851,27.5665404,21.245,1.57241218,30,28,112,67.32,333.3,6.37,880.43,1691.62,25.0335,6.53,56,2.38,30,0.80890956,-0.8943615
VT,2022,4,402,9/20/2022,1,23,6,15.24,0.2286,4.37445319,7878.3902,64.4,13014.47,4.4815668,22.0600855,26.548,31.4591459,30,29,116,42.28,180.1,1.61,893.38,1451.35,17.9205,6.94,48,3.65,30,0.91292591,-0.9544812
VT,2022,4,420,10/13/2022,2.5,30,6,15.24,0.2286,4.37445319,3628.53837,112.8,13014.47,4.4815668,22.0600855,26.548,31.4591459,30,29,116,28.06,82.9483871,2.82,427.27,985.23,12.8805,6.6,81,3.43,30,-0.0601504,0.128
BARC,2022,1,112,21-Oct,2,0,7.5,19.05,0.28575,3.49956256,6197.72528,1756,13014.47,5.60195851,27.5665404,21.245,8.82758448,30,30,120,81.05,177.1,43.9,880.43,1691.62,25.0335,6.53,56,2.38,30,0.14173998,-0.2482877
DE,2022,1,120,11/2/2022,2,0,7,17.78,0.2667,3.74953131,3262.09224,na,13014.47,5.22849461,25.7219231,22.76856,16.6320257,30,30,120,26.41,87,na,948.433519,1585.44011,na,na,na,na,30,na,na
NY,2022,3,1.7,10/21/2022,2,0,7.5,19.05,0.28575,3.49956256,3149.6063,300,13014.47,5.60195851,27.5665404,21.245,8.82758448,30,30,120,24.86,90,7.5,691.5179,1211.30438,28.6895,5.38,37,4.51,30,0.21052632,-0.3478261
VT,2022,3,321,10/13/2022,2.5,23,6,15.24,0.2286,4.37445319,4054.51839,138.4,13014.47,4.4815668,22.0600855,26.548,35.9922199,30,30,120,10.14,92.6862903,3.46,427.27,985.23,12.8805,6.6,81,3.43,30,0.33525456,-0.5021583
PA,2022,1,109,11/1/2022,3,0,7.5,19.05,0.28575,3.49956256,3002.62467,0,13014.47,5.60195851,27.5665404,21.245,12.4551706,30,31,124,6.69,85.8,0,497.57,1160.31,8.8115,5.44,25,2.29,30,1,-1
NY,2022,3,3.8,9/30/2022,1,21,7.5,19.05,0.28575,3.49956256,4881.88976,572,13014.47,5.60195851,27.5665404,21.245,19.7103429,30,33,132,58.12,139.5,14.3,1087.83,1607.62,48.324,5.16,39,3.87,30,0.68743169,-0.8147668
PA,2022,2,207,10/7/2022,1,15,7.5,19.05,0.28575,3.49956256,2792.65092,264,13014.47,5.60195851,27.5665404,21.245,30.5931014,30,36,144,7.21,79.8,6.6,869.27,1566.61,12.8875,5.74,20,2.39,30,0.23255814,-0.3773585
PA,2022,1,102,10/22/2022,2,0,7.5,19.05,0.28575,3.49956256,2995.62555,9.48,13014.47,5.60195851,27.5665404,21.245,74.1241352,30,48,192,10.75,85.6,0.237,744.21,1424.26,19.774,5.51,21,2.18,30,0.94102277,-0.9696154
PA,2022,1,118,10/7/2022,1,0,7.5,19.05,0.28575,3.49956256,5242.34471,29.12,13014.47,5.60195851,27.5665404,21.245,92.2620659,30,53,212,27.84,149.8,0.728,869.27,1566.61,12.8875,5.74,20,2.39,30,0.90114068,-0.948
CT,2023,3,40,10/31/2022,3,32,7.5,19.05,0.28575,3.49956256,1315.83552,384,15073.9,10.8140352,53.2145211,21.245,-77.449764,50,12,48,2.23,37.6,9.6,552.86,1121.48,29.05,6.02,85,3.76,60,0.18297872,-0.3093525
UMD,2023,2,201,10/31/2022,2,7,7.5,19.05,0.28575,3.49956256,8367.45407,16,15073.9,10.8140352,53.2145211,21.245,-64.29546,50,19,76,36.49,239.1,0.4,1004.59,1748.57,11.95,6.37,70,2.11,60,0.97938144,-0.9895833
UMD,2023,3,302,11/14/2022,3,21,7.5,19.05,0.28575,3.49956256,7398.07524,8,15073.9,10.8140352,53.2145211,21.245,-62.416274,50,20,80,27.42,211.4,0.2,723.17,1467.14,9.25,6.3,44,1.98,60,0.9858156,-0.9928571
MA,2023,3,304,10/28/2022,3,37,7.5,19.05,0.28575,3.49956256,1193.35083,0,15073.9,10.8140352,53.2145211,21.245,-58.657901,50,22,88,5.68,34.1,0,603.18,1388.07,2.75,6.86,561,2.25,60,1,-1
CT,2023,1,17,10/31/2022,3,0,7.5,19.05,0.28575,3.49956256,3510.06124,92,15073.9,10.8140352,53.2145211,21.245,-56.778715,50,23,92,1.63,100.3,2.3,552.86,1121.48,29.05,6.02,85,3.76,60,0.68493151,-0.8130081
MA,2023,2,204,10/6/2022,2,15,7.5,19.05,0.28575,3.49956256,3104.11199,44,15073.9,10.8140352,53.2145211,21.245,-53.020342,50,25,100,31.67,88.7,1.1,913.89,1698.78,3.05,7.01,547,2.24,60,0.89,-0.9417989
NY,2023,2,105,10/12/2022,2,0,7.5,19.05,0.28575,3.49956256,3408.57393,100,15073.9,10.8140352,53.2145211,21.245,-53.020342,50,25,100,40.39,97.4,2.5,901.390813,1186.33882,19.15,6.5,121,3.35,60,0.46808511,-0.6376812
UMD,2023,3,308,10/31/2022,2,21,7.5,19.05,0.28575,3.49956256,6085.73928,52,15073.9,10.8140352,53.2145211,21.245,-53.020342,50,25,100,31.16,173.9,1.3,1004.59,1748.57,11.95,6.37,70,2.11,60,0.67901235,-0.8088235
DE,2023,1,111,10/31/2022,2,0,7,17.78,0.2667,3.74953131,1072.36595,816,15073.9,10.0930996,49.6536672,22.76856,-47.637302,50,26,104,22.99,28.6,20.4,1159.67,1829.2,1.55,6.7,221,1.24,60,-0.0408163,0.08510638
DE,2023,4,408,11/17/2022,3,36,7,17.78,0.2667,3.74953131,599.925009,392,15073.9,10.0930996,49.6536672,22.76856,-47.637302,50,26,104,10.14,16,9.8,863.5,1533.03,1.7,6.68,202,1.3,60,0.51243781,-0.6776316
MA,2023,1,115,10/28/2022,3,0,7.5,19.05,0.28575,3.49956256,1501.31234,20,15073.9,10.8140352,53.2145211,21.245,-51.141156,50,26,104,12,42.9,0.5,603.18,1388.07,2.75,6.86,561,2.25,60,0.90566038,-0.9504951
DE,2023,3,307,11/17/2022,3,19,7,17.78,0.2667,3.74953131,697.412823,584,15073.9,10.0930996,49.6536672,22.76856,-45.623352,50,27,108,12.03,18.6,14.6,863.5,1533.03,1.7,6.68,202,1.3,60,-0.3153153,0.92105263
CT,2023,1,12,10/13/2022,2,0,7.5,19.05,0.28575,3.49956256,4311.46107,24,15073.9,10.8140352,53.2145211,21.245,-47.382783,50,28,112,15.5,123.2,0.6,768.56,1337.18,19.6,6.2,85,3.94,60,0.91891892,-0.9577465
VT,2023,1,118,9/24/2022,2,0,6,15.24,0.2286,4.37445319,10672.7909,0,15073.9,8.65122819,42.5848463,26.548,-34.248911,50,28,112,61.08,243.98,0,743.41,1510.18,14.9,6.96,43,3.74,60,1,-1
DE,2023,1,101,10/12/2022,1,0,7,17.78,0.2667,3.74953131,2969.6288,112,15073.9,10.0930996,49.6536672,22.76856,-41.595452,50,29,116,16.92,79.2,2.8,1455.98,2125.5,1.5,6.57,207,1.32,60,0.80821918,-0.8939394
UMD,2023,2,213,10/24/2022,1,7,7.5,19.05,0.28575,3.49956256,5830.27122,76,15073.9,10.8140352,53.2145211,21.245,-45.503597,50,29,116,36.2,166.6,1.9,1114.47,1858.45,9.5,6.61,46,2.17,60,0.92323232,-0.960084
DE,2023,3,314,10/12/2022,1,19,7,17.78,0.2667,3.74953131,2924.63442,272,15073.9,10.0930996,49.6536672,22.76856,-39.581502,50,30,120,19.47,78,6.8,1285.61,1948.46,1.5,6.57,207,1.32,60,0.66666667,-0.8
MA,2023,1,123,10/6/2022,2,0,7.5,19.05,0.28575,3.49956256,4696.41295,120,15073.9,10.8140352,53.2145211,21.245,-43.62441,50,30,120,46.58,134.2,3,913.89,1698.78,3.05,7.01,547,2.24,60,0.5945946,-0.7457627
MA,2023,2,226,10/28/2022,3,15,7.5,19.05,0.28575,3.49956256,1546.80665,0,15073.9,10.8140352,53.2145211,21.245,-43.62441,50,30,120,11.3,44.2,0,603.18,1388.07,2.75,6.86,561,2.25,60,1,-1
PA,2023,2,213,10/24/2022,2,14,7.5,19.05,0.28575,3.49956256,6068.24147,60,15073.9,10.8140352,53.2145211,21.245,-43.62441,50,30,120,20.69,173.4,1.5,679.811233,1304.55527,29.6,5.83,39,2.53,60,0.52380952,-0.6875
