site,year,block,plot,pd,pd_fac,plant_win,row_spacing_in,row_spacing_cm,effective_quad_size_m2,effective_quad_to_m2_multiplier,rye_kg_adj_to_row_spacing,weed_kg,live_seeds_lb,seedlings_expected_ft,seedlings_exp_per_quad,row_m,seedling_percent_error,rate_lbs,seedling_n,seedling_m2,canopy_cover,rye_g,weed_g,GDD_greenup,GDD_anthesis,soil_n,soil_pH,soil_p,soil_OM,rate.adj.equal.years,RRI_weeds
VT,2022,1,116,10/7/22,2,0,6,15.24,0.2286,4.374453193,7483.377078,4.8,13014.47,8.963133609,44.12017101,26.548,-27.47081603,60,32,128,31.45,171.07,0.12,563.57,1121.53,27.3615,7.06,50,3.85,60,0.959731544
VT,2022,1,117,10/7/22,2,0,6,15.24,0.2286,4.374453193,6732.72091,32.4,13014.47,13.44470041,66.18025652,26.548,-6.316470707,90,62,248,41.76,153.91,0.81,563.57,1121.53,27.3615,7.06,50,3.85,90,0.756390977
VT,2022,1,118,10/7/22,2,0,6,15.24,0.2286,4.374453193,3016.622922,128,13014.47,2.240783402,11.03004275,26.548,-72.80155601,15,3,12,4.17,68.96,3.2,563.57,1121.53,27.3615,7.06,50,3.85,15,0.292035398
VT,2022,2,213,10/7/22,2,9,6,15.24,0.2286,4.374453193,0,478.4,13014.47,0,0,26.548,na,0,0,0,0.06,0,11.96,563.57,1121.53,27.3615,7.06,50,3.85,0,0
VT,2022,2,214,10/7/22,2,9,6,15.24,0.2286,4.374453193,5375.765529,28.4,13014.47,4.481566804,22.06008551,26.548,-13.87159404,30,19,76,18.68,122.89,0.71,563.57,1121.53,27.3615,7.06,50,3.85,30,0.88792423
VT,2022,2,215,10/7/22,2,9,6,15.24,0.2286,4.374453193,6558.180227,28,13014.47,13.44470041,66.18025652,26.548,1.238652623,90,67,268,44.42,149.92,0.7,563.57,1121.53,27.3615,7.06,50,3.85,90,0.889415482
VT,2022,2,216,10/7/22,2,9,6,15.24,0.2286,4.374453193,5686.351706,5.2,13014.47,17.92626722,88.24034202,26.548,-27.47081603,120,64,256,36.52,129.99,0.13,563.57,1121.53,27.3615,7.06,50,3.85,120,0.978494624
VT,2022,2,217,10/7/22,2,9,6,15.24,0.2286,4.374453193,2408.136483,20.4,13014.47,2.240783402,11.03004275,26.548,-63.73540802,15,4,16,3.87,55.05,0.51,563.57,1121.53,27.3615,7.06,50,3.85,15,0.918203689
VT,2022,2,218,10/7/22,2,9,6,15.24,0.2286,4.374453193,7048.993876,10.4,13014.47,8.963133609,44.12017101,26.548,-11.60505704,60,39,156,28.37,161.14,0.26,563.57,1121.53,27.3615,7.06,50,3.85,60,0.957446809
VT,2022,3,313,10/7/22,2,23,6,15.24,0.2286,4.374453193,4227.471566,4.8,13014.47,13.44470041,66.18025652,26.548,-33.5149147,90,44,176,26.39,96.64,0.12,563.57,1121.53,27.3615,7.06,50,3.85,90,0.893333333
VT,2022,3,314,10/7/22,2,23,6,15.24,0.2286,4.374453193,6900.699913,44,13014.47,17.92626722,88.24034202,26.548,-9.338520039,120,80,320,48,157.75,1.1,563.57,1121.53,27.3615,7.06,50,3.85,120,0.318885449
VT,2022,3,315,10/7/22,2,23,6,15.24,0.2286,4.374453193,5535.433071,0,13014.47,2.240783402,11.03004275,26.548,-18.40466803,15,9,36,10.47,126.54,0,563.57,1121.53,27.3615,7.06,50,3.85,15,1
VT,2022,3,316,10/7/22,2,23,6,15.24,0.2286,4.374453193,0,85.2,13014.47,0,0,26.548,na,0,0,0,0.01,0,2.13,563.57,1121.53,27.3615,7.06,50,3.85,0,0
VT,2022,3,317,10/7/22,2,23,6,15.24,0.2286,4.374453193,3954.505687,0,13014.47,4.481566804,22.06008551,26.548,-27.47081603,30,16,64,16.21,90.4,0,563.57,1121.53,27.3615,7.06,50,3.85,30,1
VT,2022,3,318,10/7/22,2,23,6,15.24,0.2286,4.374453193,4741.469816,12.8,13014.47,8.963133609,44.12017101,26.548,-22.93774203,60,34,136,22.33,108.39,0.32,563.57,1121.53,27.3615,7.06,50,3.85,60,0.73877551
VT,2022,4,413,10/7/22,2,30,6,15.24,0.2286,4.374453193,3793.088364,16,13014.47,8.963133609,44.12017101,26.548,-29.73735303,60,31,124,26.97,86.71,0.4,563.57,1121.53,27.3615,7.06,50,3.85,60,0.440559441
VT,2022,4,414,10/7/22,2,30,6,15.24,0.2286,4.374453193,6387.576553,0,13014.47,17.92626722,88.24034202,26.548,-24.07101053,120,67,268,38.71,146.02,0,563.57,1121.53,27.3615,7.06,50,3.85,120,1
VT,2022,4,415,10/7/22,2,30,6,15.24,0.2286,4.374453193,5355.205599,27.6,13014.47,4.481566804,22.06008551,26.548,-0.272372043,30,22,88,15.75,122.42,0.69,563.57,1121.53,27.3615,7.06,50,3.85,30,0.197674419
VT,2022,4,416,10/7/22,2,30,6,15.24,0.2286,4.374453193,4611.548556,30.4,13014.47,13.44470041,66.18025652,26.548,-28.9818407,90,47,188,27.44,105.42,0.76,563.57,1121.53,27.3615,7.06,50,3.85,90,0.150837989
VT,2022,4,417,10/7/22,2,30,6,15.24,0.2286,4.374453193,4172.790901,0,13014.47,2.240783402,11.03004275,26.548,-18.40466803,15,9,36,7.24,95.39,0,563.57,1121.53,27.3615,7.06,50,3.85,15,1
VT,2022,4,418,10/7/22,2,30,6,15.24,0.2286,4.374453193,0,41.2,13014.47,0,0,26.548,na,0,0,0,0.01,0,1.03,563.57,1121.53,27.3615,7.06,50,3.85,0,0
VT,2022,1,119,10/13/22,2.5,0,6,15.24,0.2286,4.374453193,3372.138966,30,13014.47,8.963133609,44.12017101,26.548,-7.07198304,60,41,164,9.6,77.08709677,0.75,427.27,985.23,12.8805,6.6,81,3.43,60,0.855907781
VT,2022,1,120,10/13/22,2.5,0,6,15.24,0.2286,4.374453193,1996.020659,215.2,13014.47,2.240783402,11.03004275,26.548,-9.338520039,15,10,40,3.76,45.62903226,5.38,427.27,985.23,12.8805,6.6,81,3.43,15,0.284574468
VT,2022,1,121,10/13/22,2.5,0,6,15.24,0.2286,4.374453193,0,386.4,13014.47,0,0,26.548,na,0,0,0,0,0,9.66,427.27,985.23,12.8805,6.6,81,3.43,0,0
VT,2022,1,122,10/13/22,2.5,0,6,15.24,0.2286,4.374453193,3648.011741,57.6,13014.47,4.481566804,22.06008551,26.548,-13.87159404,30,19,76,6.37,83.39354839,1.44,427.27,985.23,12.8805,6.6,81,3.43,30,0.740540541
VT,2022,1,123,10/13/22,2.5,0,6,15.24,0.2286,4.374453193,5146.650017,83.2,13014.47,17.92626722,88.24034202,26.548,-4.805446041,120,84,336,22.69,117.6524194,2.08,427.27,985.23,12.8805,6.6,81,3.43,120,0.645655877
VT,2022,1,124,10/13/22,2.5,0,6,15.24,0.2286,4.374453193,5460.658145,96.8,13014.47,13.44470041,66.18025652,26.548,4.260701955,90,69,276,21.84,124.8306452,2.42,427.27,985.23,12.8805,6.6,81,3.43,90,0.599337748
VT,2022,2,219,10/13/22,2.5,17,6,15.24,0.2286,4.374453193,2881.247707,24,13014.47,4.481566804,22.06008551,26.548,-9.338520039,30,20,80,5.39,65.86532258,0.6,427.27,985.23,12.8805,6.6,81,3.43,30,0.936808847
VT,2022,2,220,10/13/22,2.5,17,6,15.24,0.2286,4.374453193,4494.292043,18.4,13014.47,8.963133609,44.12017101,26.548,-0.272372043,60,44,176,12.94,102.7395161,0.46,427.27,985.23,12.8805,6.6,81,3.43,60,0.951193634
VT,2022,2,221,10/13/22,2.5,17,6,15.24,0.2286,4.374453193,4627.360087,63.2,13014.47,17.92626722,88.24034202,26.548,-20.67120503,120,70,280,15.32,105.7814516,1.58,427.27,985.23,12.8805,6.6,81,3.43,120,0.841762644
VT,2022,2,222,10/13/22,2.5,17,6,15.24,0.2286,4.374453193,6112.204724,0,13014.47,13.44470041,66.18025652,26.548,-21.42671737,90,52,208,18.04,139.725,0,427.27,985.23,12.8805,6.6,81,3.43,90,1
VT,2022,2,223,10/13/22,2.5,17,6,15.24,0.2286,4.374453193,0,735.6,13014.47,0,0,26.548,na,0,0,0,0.35,0,18.39,427.27,985.23,12.8805,6.6,81,3.43,0,0
VT,2022,2,224,10/13/22,2.5,17,6,15.24,0.2286,4.374453193,2394.4134,298.8,13014.47,2.240783402,11.03004275,26.548,-63.73540802,15,4,16,1.82,54.73629032,7.47,427.27,985.23,12.8805,6.6,81,3.43,15,0.422273782
VT,2022,3,319,10/13/22,2.5,23,6,15.24,0.2286,4.374453193,6589.302345,0,13014.47,17.92626722,88.24034202,26.548,-15.00486254,120,75,300,27.92,150.6314516,0,427.27,985.23,12.8805,6.6,81,3.43,120,1
VT,2022,3,320,10/13/22,2.5,23,6,15.24,0.2286,4.374453193,4091.03096,11.6,13014.47,8.963133609,44.12017101,26.548,1.994164956,60,45,180,12.72,93.52096774,0.29,427.27,985.23,12.8805,6.6,81,3.43,60,0.919889503
VT,2022,3,321,10/13/22,2.5,23,6,15.24,0.2286,4.374453193,4054.518387,138.4,13014.47,4.481566804,22.06008551,26.548,35.99221994,30,30,120,10.14,92.68629032,3.46,427.27,985.23,12.8805,6.6,81,3.43,30,0.335254563
VT,2022,3,322,10/13/22,2.5,23,6,15.24,0.2286,4.374453193,0,278,13014.47,0,0,26.548,na,0,0,0,0.09,0,6.95,427.27,985.23,12.8805,6.6,81,3.43,0,0
VT,2022,3,323,10/13/22,2.5,23,6,15.24,0.2286,4.374453193,3759.983631,102,13014.47,13.44470041,66.18025652,26.548,-7.827495373,90,61,244,19.38,85.95322581,2.55,427.27,985.23,12.8805,6.6,81,3.43,90,0.463157895
VT,2022,3,324,10/13/22,2.5,23,6,15.24,0.2286,4.374453193,3457.33497,239.2,13014.47,2.240783402,11.03004275,26.548,54.12451593,15,17,68,5.87,79.03467742,5.98,427.27,985.23,12.8805,6.6,81,3.43,15,0.075019335
VT,2022,4,419,10/13/22,2.5,30,6,15.24,0.2286,4.374453193,0,100,13014.47,0,0,26.548,na,0,0,0,41.09,0,2.5,427.27,985.23,12.8805,6.6,81,3.43,0,0
VT,2022,4,420,10/13/22,2.5,30,6,15.24,0.2286,4.374453193,3628.538368,112.8,13014.47,4.481566804,22.06008551,26.548,31.45914594,30,29,116,28.06,82.9483871,2.82,427.27,985.23,12.8805,6.6,81,3.43,30,-0.060150376
VT,2022,4,421,10/13/22,2.5,30,6,15.24,0.2286,4.374453193,4747.445884,108,13014.47,17.92626722,88.24034202,26.548,-2.538909042,120,86,344,41.34,108.5266129,2.7,427.27,985.23,12.8805,6.6,81,3.43,120,-0.038461538
VT,2022,4,422,10/13/22,2.5,30,6,15.24,0.2286,4.374453193,3924.695905,2.8,13014.47,13.44470041,66.18025652,26.548,-6.316470707,90,62,248,34.46,89.71854839,0.07,427.27,985.23,12.8805,6.6,81,3.43,90,0.945525292
VT,2022,4,423,10/13/22,2.5,30,6,15.24,0.2286,4.374453193,2964.82093,0,13014.47,8.963133609,44.12017101,26.548,1.994164956,60,45,180,1.19,67.77580645,0,427.27,985.23,12.8805,6.6,81,3.43,60,1
VT,2022,4,424,10/13/22,2.5,30,6,15.24,0.2286,4.374453193,2087.707787,0,13014.47,2.240783402,11.03004275,26.548,-27.47081603,15,8,32,6.83,47.725,0,427.27,985.23,12.8805,6.6,81,3.43,15,1
VT,2022,1,125,10/20/22,3,9,6,15.24,0.2286,4.374453193,3027.9965,81.6,13014.47,13.44470041,66.18025652,26.548,-66.75745735,90,22,88,2.95,69.22,2.04,297.97,855.93,11.8755,6.05,51,3.27,90,0.294117647
VT,2022,1,126,10/20/22,3,9,6,15.24,0.2286,4.374453193,2836.832896,176,13014.47,4.481566804,22.06008551,26.548,-41.07003803,30,13,52,1.15,64.85,4.4,297.97,855.93,11.8755,6.05,51,3.27,30,-0.081081081
VT,2022,1,127,10/20/22,3,9,6,15.24,0.2286,4.374453193,886.264217,446.8,13014.47,2.240783402,11.03004275,26.548,-54.66926002,15,5,20,0.11,20.26,11.17,297.97,855.93,11.8755,6.05,51,3.27,15,-0.498323273
VT,2022,1,128,10/20/22,3,9,6,15.24,0.2286,4.374453193,3409.011374,18.8,13014.47,8.963133609,44.12017101,26.548,-54.66926002,60,20,80,1.17,77.93,0.47,297.97,855.93,11.8755,6.05,51,3.27,60,0.77672209
VT,2022,1,129,10/20/22,3,9,6,15.24,0.2286,4.374453193,0,149.6,13014.47,0,0,26.548,na,0,0,0,0.01,0,3.74,297.97,855.93,11.8755,6.05,51,3.27,0,0
VT,2022,1,130,10/20/22,3,9,6,15.24,0.2286,4.374453193,4129.483815,94.4,13014.47,17.92626722,88.24034202,26.548,-51.26945452,120,43,172,1.78,94.4,2.36,297.97,855.93,11.8755,6.05,51,3.27,120,0.226229508
VT,2022,2,225,10/20/22,3,17,6,15.24,0.2286,4.374453193,566.4916885,214.4,13014.47,2.240783402,11.03004275,26.548,-90.933852,15,1,4,0.08,12.95,5.36,297.97,855.93,11.8755,6.05,51,3.27,15,0.638935669
VT,2022,2,226,10/20/22,3,17,6,15.24,0.2286,4.374453193,2789.151356,73.6,13014.47,17.92626722,88.24034202,26.548,-69.40175051,120,27,108,2.15,63.76,1.84,297.97,855.93,11.8755,6.05,51,3.27,120,0.859380971
VT,2022,2,227,10/20/22,3,17,6,15.24,0.2286,4.374453193,2240.15748,187.2,13014.47,4.481566804,22.06008551,26.548,-50.13618602,30,11,44,1.27,51.21,4.68,297.97,855.93,11.8755,6.05,51,3.27,30,0.677352637
VT,2022,2,228,10/20/22,3,17,6,15.24,0.2286,4.374453193,4066.929134,70.4,13014.47,13.44470041,66.18025652,26.548,-48.62516136,90,34,136,2.15,92.97,1.76,297.97,855.93,11.8755,6.05,51,3.27,90,0.865082407
VT,2022,2,229,10/20/22,3,17,6,15.24,0.2286,4.374453193,2983.814523,107.2,13014.47,8.963133609,44.12017101,26.548,-70.53501901,60,13,52,1.16,68.21,2.68,297.97,855.93,11.8755,6.05,51,3.27,60,0.80155498
VT,2022,2,230,10/20/22,3,17,6,15.24,0.2286,4.374453193,0,973.2,13014.47,0,0,26.548,na,0,9,36,0.4,0,24.33,297.97,855.93,11.8755,6.05,51,3.27,0,0
VT,2022,3,325,10/20/22,3,23,6,15.24,0.2286,4.374453193,0,645.2,13014.47,0,0,26.548,na,0,0,0,0.03,0,16.13,297.97,855.93,11.8755,6.05,51,3.27,0,0
VT,2022,3,326,10/20/22,3,23,6,15.24,0.2286,4.374453193,849.0813648,217.2,13014.47,2.240783402,11.03004275,26.548,-81.86770401,15,2,8,0.19,19.41,5.43,297.97,855.93,11.8755,6.05,51,3.27,15,0.496289425
VT,2022,3,327,10/20/22,3,23,6,15.24,0.2286,4.374453193,5570.428696,229.6,13014.47,8.963133609,44.12017101,26.548,-20.67120503,60,35,140,5.12,127.34,5.74,297.97,855.93,11.8755,6.05,51,3.27,60,0.475080018
VT,2022,3,328,10/20/22,3,23,6,15.24,0.2286,4.374453193,5599.300087,89.6,13014.47,13.44470041,66.18025652,26.548,-28.9818407,90,47,188,5.78,128,2.24,297.97,855.93,11.8755,6.05,51,3.27,90,0.756124115
VT,2022,3,329,10/20/22,3,23,6,15.24,0.2286,4.374453193,2441.819773,713.2,13014.47,4.481566804,22.06008551,26.548,-81.86770401,30,4,16,0.74,55.82,17.83,297.97,855.93,11.8755,6.05,51,3.27,30,-0.050058893
VT,2022,3,330,10/20/22,3,23,6,15.24,0.2286,4.374453193,5923.884514,73.2,13014.47,17.92626722,88.24034202,26.548,-46.73638052,120,47,188,7.43,135.42,1.83,297.97,855.93,11.8755,6.05,51,3.27,120,0.796213808
VT,2022,4,425,10/20/22,3,30,6,15.24,0.2286,4.374453193,1891.513561,328.4,13014.47,4.481566804,22.06008551,26.548,-90.933852,30,2,8,0.29,43.24,8.21,297.97,855.93,11.8755,6.05,51,3.27,30,-0.625742574
VT,2022,4,426,10/20/22,3,30,6,15.24,0.2286,4.374453193,4268.591426,91.6,13014.47,17.92626722,88.24034202,26.548,-68.26848201,120,28,112,3.66,97.58,2.29,297.97,855.93,11.8755,6.05,51,3.27,120,-0.09569378
VT,2022,4,427,10/20/22,3,30,6,15.24,0.2286,4.374453193,4608.048994,499.2,13014.47,8.963133609,44.12017101,26.548,-43.33657502,60,25,100,3.39,105.34,12.48,297.97,855.93,11.8755,6.05,51,3.27,60,-0.736951983
VT,2022,4,428,10/20/22,3,30,6,15.24,0.2286,4.374453193,0,75.6,13014.47,0,0,26.548,na,0,0,0,0.02,0,1.89,297.97,855.93,11.8755,6.05,51,3.27,0,0
VT,2022,4,429,10/20/22,3,30,6,15.24,0.2286,4.374453193,5321.52231,32.8,13014.47,13.44470041,66.18025652,26.548,-39.55901336,90,40,160,5.15,121.65,0.82,297.97,855.93,11.8755,6.05,51,3.27,90,0.394833948
VT,2022,4,430,10/20/22,3,30,6,15.24,0.2286,4.374453193,2252.843395,515.2,13014.47,2.240783402,11.03004275,26.548,-63.73540802,15,4,16,0.66,51.5,12.88,297.97,855.93,11.8755,6.05,51,3.27,15,-0.744075829
CT,2023,1,1,9/29/22,1,0,7.5,19.05,0.28575,3.499562555,2141.732283,64,15073.9,10.81403524,53.21452106,21.245,-39.86603777,50,32,128,11.78,61.2,1.6,925.08,1493.70,15.8,6.23,87,3.86,60,0.333333333
CT,2023,1,2,9/29/22,1,0,7.5,19.05,0.28575,3.499562555,2603.674541,260,15073.9,22.709474,111.7504942,21.245,-47.20381292,105,59,236,14.44,74.4,6.5,925.08,1493.70,15.8,6.23,87,3.86,120,-0.340206186
CT,2023,1,3,9/29/22,1,0,7.5,19.05,0.28575,3.499562555,0,128,15073.9,0,0,21.245,na,0,0,0,0.2,0,3.2,925.08,1493.70,15.8,6.23,87,3.86,0,0
CT,2023,1,4,9/29/22,1,0,7.5,19.05,0.28575,3.499562555,1420.822397,88,15073.9,3.244210572,15.96435632,21.245,-31.09650161,15,11,44,1.32,40.6,2.2,925.08,1493.70,15.8,6.23,87,3.86,15,0.185185185
CT,2023,1,5,9/29/22,1,0,7.5,19.05,0.28575,3.499562555,2029.746282,484,15073.9,17.30245638,85.1432337,21.245,-55.3693249,80,38,152,14.19,58,12.1,925.08,1493.70,15.8,6.23,87,3.86,90,-0.581699346
CT,2023,1,6,9/29/22,1,0,7.5,19.05,0.28575,3.499562555,4818.897638,800,15073.9,5.407017619,26.60726053,21.245,-6.040684008,25,25,100,30.1,137.7,20,925.08,1493.70,15.8,6.23,87,3.86,30,-0.724137931
CT,2023,2,25,9/29/22,1,14,7.5,19.05,0.28575,3.499562555,3265.091864,32,15073.9,22.709474,111.7504942,21.245,-32.88620286,105,75,300,20.45,93.3,0.8,925.08,1493.70,15.8,6.23,87,3.86,120,0.940740741
CT,2023,2,26,9/29/22,1,14,7.5,19.05,0.28575,3.499562555,6166.229221,420,15073.9,5.407017619,26.60726053,21.245,84.16025934,25,49,196,38.35,176.2,10.5,925.08,1493.70,15.8,6.23,87,3.86,30,0.427792916
CT,2023,2,27,9/29/22,1,14,7.5,19.05,0.28575,3.499562555,7104.111986,20,15073.9,10.81403524,53.21452106,21.245,20.26792447,50,64,256,32.09,203,0.5,925.08,1493.70,15.8,6.23,87,3.86,60,0.962546816
CT,2023,2,28,9/29/22,1,14,7.5,19.05,0.28575,3.499562555,6274.715661,108,15073.9,17.30245638,85.1432337,21.245,-11.91314126,80,75,300,44.57,179.3,2.7,925.08,1493.70,15.8,6.23,87,3.86,90,0.813148789
CT,2023,2,29,9/29/22,1,14,7.5,19.05,0.28575,3.499562555,2901.137358,536,15073.9,3.244210572,15.96435632,21.245,-18.56859281,15,13,52,17.37,82.9,13.4,925.08,1493.70,15.8,6.23,87,3.86,15,0.323232323
CT,2023,2,30,9/29/22,1,14,7.5,19.05,0.28575,3.499562555,0,1048,15073.9,0,0,21.245,na,0,0,0,1.12,0,26.2,925.08,1493.70,15.8,6.23,87,3.86,0,0
CT,2023,3,49,9/29/22,1,32,7.5,19.05,0.28575,3.499562555,4174.978128,48,15073.9,22.709474,111.7504942,21.245,-11.40978778,105,99,396,24.57,119.3,1.2,925.08,1493.70,15.8,6.23,87,3.86,120,0.798319328
CT,2023,3,50,9/29/22,1,32,7.5,19.05,0.28575,3.499562555,2845.144357,72,15073.9,10.81403524,53.21452106,21.245,22.14711079,50,65,260,18.44,81.3,1.8,925.08,1493.70,15.8,6.23,87,3.86,60,0.712
CT,2023,3,51,9/29/22,1,32,7.5,19.05,0.28575,3.499562555,1802.274716,232,15073.9,5.407017619,26.60726053,21.245,-39.86603777,25,16,64,10.55,51.5,5.8,925.08,1493.70,15.8,6.23,87,3.86,30,0.296969697
CT,2023,3,52,9/29/22,1,32,7.5,19.05,0.28575,3.499562555,4293.963255,84,15073.9,3.244210572,15.96435632,21.245,163.0860848,15,42,168,25.2,122.7,2.1,925.08,1493.70,15.8,6.23,87,3.86,15,0.671875
CT,2023,3,53,9/29/22,1,32,7.5,19.05,0.28575,3.499562555,0,428,15073.9,0,0,21.245,na,0,0,0,0.39,0,10.7,925.08,1493.70,15.8,6.23,87,3.86,0,0
CT,2023,3,54,9/29/22,1,32,7.5,19.05,0.28575,3.499562555,4720.909886,64,15073.9,17.30245638,85.1432337,21.245,15.10016209,80,98,392,30.61,134.9,1.6,925.08,1493.70,15.8,6.23,87,3.86,90,0.739837398
CT,2023,1,7,10/13/22,2,0,7.5,19.05,0.28575,3.499562555,1630.79615,456,15073.9,5.407017619,26.60726053,21.245,-17.31580193,25,22,88,7.54,46.6,11.4,768.56,1337.18,19.6,6.2,85,3.94,30,0.109375
CT,2023,1,8,10/13/22,2,0,7.5,19.05,0.28575,3.499562555,4524.934383,64,15073.9,17.30245638,85.1432337,21.245,-48.3223762,80,44,176,19.82,129.3,1.6,768.56,1337.18,19.6,6.2,85,3.94,90,0.797468354
CT,2023,1,9,10/13/22,2,0,7.5,19.05,0.28575,3.499562555,4717.410324,136,15073.9,22.709474,111.7504942,21.245,-48.09866355,105,58,232,23.79,134.8,3.4,768.56,1337.18,19.6,6.2,85,3.94,120,0.613636364
CT,2023,1,10,10/13/22,2,0,7.5,19.05,0.28575,3.499562555,0,568,15073.9,0,0,21.245,na,0,0,0,0.23,0,14.2,768.56,1337.18,19.6,6.2,85,3.94,0,0
CT,2023,1,11,10/13/22,2,0,7.5,19.05,0.28575,3.499562555,1525.809274,76,15073.9,3.244210572,15.96435632,21.245,75.39072319,15,28,112,4.31,43.6,1.9,768.56,1337.18,19.6,6.2,85,3.94,15,0.763975155
CT,2023,1,12,10/13/22,2,0,7.5,19.05,0.28575,3.499562555,4311.461067,24,15073.9,10.81403524,53.21452106,21.245,-47.38278304,50,28,112,15.5,123.2,0.6,768.56,1337.18,19.6,6.2,85,3.94,60,0.918918919
CT,2023,2,19,10/13/22,2,14,7.5,19.05,0.28575,3.499562555,2435.695538,80,15073.9,22.709474,111.7504942,21.245,-29.30680035,105,79,316,15.29,69.6,2,768.56,1337.18,19.6,6.2,85,3.94,120,0.322033898
CT,2023,2,20,10/13/22,2,14,7.5,19.05,0.28575,3.499562555,0,156,15073.9,0,0,21.245,na,0,0,0,0.3,0,3.9,768.56,1337.18,19.6,6.2,85,3.94,0,0
CT,2023,2,21,10/13/22,2,14,7.5,19.05,0.28575,3.499562555,5469.816273,288,15073.9,17.30245638,85.1432337,21.245,-23.65805576,80,65,260,25.75,156.3,7.2,768.56,1337.18,19.6,6.2,85,3.94,90,-0.297297297
CT,2023,2,22,10/13/22,2,14,7.5,19.05,0.28575,3.499562555,1809.273841,228,15073.9,3.244210572,15.96435632,21.245,-18.56859281,15,13,52,3.31,51.7,5.7,768.56,1337.18,19.6,6.2,85,3.94,15,-0.1875
CT,2023,2,23,10/13/22,2,14,7.5,19.05,0.28575,3.499562555,3811.023622,72,15073.9,10.81403524,53.21452106,21.245,-36.10766513,50,34,136,12.45,108.9,1.8,768.56,1337.18,19.6,6.2,85,3.94,60,0.368421053
CT,2023,2,24,10/13/22,2,14,7.5,19.05,0.28575,3.499562555,3310.586177,288,15073.9,5.407017619,26.60726053,21.245,-36.10766513,25,17,68,11.22,94.6,7.2,768.56,1337.18,19.6,6.2,85,3.94,30,-0.297297297
CT,2023,3,43,10/13/22,2,32,7.5,19.05,0.28575,3.499562555,3237.095363,24,15073.9,10.81403524,53.21452106,21.245,7.113620231,50,57,228,30.03,92.5,0.6,768.56,1337.18,19.6,6.2,85,3.94,60,0.886792453
CT,2023,3,44,10/13/22,2,32,7.5,19.05,0.28575,3.499562555,367.4540682,160,15073.9,3.244210572,15.96435632,21.245,-31.09650161,15,11,44,3.07,10.5,4,768.56,1337.18,19.6,6.2,85,3.94,15,0.428571429
CT,2023,3,45,10/13/22,2,32,7.5,19.05,0.28575,3.499562555,3405.074366,192,15073.9,5.407017619,26.60726053,21.245,-9.799056648,25,24,96,6.86,97.3,4.8,768.56,1337.18,19.6,6.2,85,3.94,30,0.351351351
CT,2023,3,46,10/13/22,2,32,7.5,19.05,0.28575,3.499562555,3734.033246,24,15073.9,17.30245638,85.1432337,21.245,-34.22847881,80,56,224,19.42,106.7,0.6,768.56,1337.18,19.6,6.2,85,3.94,90,0.886792453
CT,2023,3,47,10/13/22,2,32,7.5,19.05,0.28575,3.499562555,5147.856518,16,15073.9,22.709474,111.7504942,21.245,-18.56859281,105,91,364,17.52,147.1,0.4,768.56,1337.18,19.6,6.2,85,3.94,120,0.923076923
CT,2023,3,48,10/13/22,2,32,7.5,19.05,0.28575,3.499562555,0,400,15073.9,0,0,21.245,na,0,0,0,0.36,0,10,768.56,1337.18,19.6,6.2,85,3.94,0,0
CT,2023,1,13,10/31/22,3,0,7.5,19.05,0.28575,3.499562555,146.9816273,152,15073.9,5.407017619,26.60726053,21.245,-58.65790096,25,11,44,0.85,4.2,3.8,552.86,1121.48,29.05,6.02,85,3.76,30,0.527950311
CT,2023,1,14,10/31/22,3,0,7.5,19.05,0.28575,3.499562555,605.424322,176,15073.9,22.709474,111.7504942,21.245,-81.2081368,105,21,84,0.2,17.3,4.4,552.86,1121.48,29.05,6.02,85,3.76,120,0.473053892
CT,2023,1,15,10/31/22,3,0,7.5,19.05,0.28575,3.499562555,0,492,15073.9,0,0,21.245,na,0,0,0,0.3,0,12.3,552.86,1121.48,29.05,6.02,85,3.76,0,0
CT,2023,1,16,10/31/22,3,0,7.5,19.05,0.28575,3.499562555,3779.527559,148,15073.9,17.30245638,85.1432337,21.245,-45.9733933,80,46,184,8.01,108,3.7,552.86,1121.48,29.05,6.02,85,3.76,90,0.5375
CT,2023,1,17,10/31/22,3,0,7.5,19.05,0.28575,3.499562555,3510.061242,92,15073.9,10.81403524,53.21452106,21.245,-56.77871464,50,23,92,1.63,100.3,2.3,552.86,1121.48,29.05,6.02,85,3.76,60,0.684931507
CT,2023,1,18,10/31/22,3,0,7.5,19.05,0.28575,3.499562555,1354.330709,252,15073.9,3.244210572,15.96435632,21.245,-12.30463841,15,14,56,4.95,38.7,6.3,552.86,1121.48,29.05,6.02,85,3.76,15,0.322580645
CT,2023,2,31,10/31/22,3,14,7.5,19.05,0.28575,3.499562555,0,404,15073.9,0,0,21.245,na,0,0,0,0.29,0,10.1,552.86,1121.48,29.05,6.02,85,3.76,0,0
CT,2023,2,32,10/31/22,3,14,7.5,19.05,0.28575,3.499562555,4181.977253,16,15073.9,17.30245638,85.1432337,21.245,-17.78559851,80,70,280,16.57,119.5,0.4,552.86,1121.48,29.05,6.02,85,3.76,90,0.923809524
CT,2023,2,33,10/31/22,3,14,7.5,19.05,0.28575,3.499562555,5389.326334,32,15073.9,22.709474,111.7504942,21.245,-53.46776732,105,52,208,17.12,154,0.8,552.86,1121.48,29.05,6.02,85,3.76,120,0.853211009
